trade_date,close,TermStructure,Volume,OI,pct_change,ma5,ma10
2014-10-29,24529.196285095513,0.02080968596292092,671204.0,228122.0,0.020809685962920987,24143.711510266436,23644.581459839723
2014-10-30,24229.17275751651,-0.01223128243143069,563306.0,221492.0,-0.012231282431430679,24178.259674048262,23798.229872448363
2014-10-31,24201.897891372962,-0.001125703564727955,558524.0,205634.0,-0.0011257035647279645,24154.621456723857,23908.238499227333
2014-11-03,23920.057607889656,-0.011645379413974455,460920.0,211710.0,-0.011645379413974477,24181.896322867404,23979.153151200553
2014-11-04,23347.285418875195,-0.02394526795895097,611862.0,205360.0,-0.02394526795895091,24045.521992149672,23983.698962224476
2014-11-05,22301.748883372606,-0.04478193146417445,537556.0,196048.0,-0.04478193146417453,23600.03251180509,23871.872011035935
2014-11-06,22365.390237707546,0.0028536485935589076,447204.0,184546.0,0.002853648593558855,23227.276007843295,23702.767840945955
2014-11-07,22938.16242672201,0.025609756097560974,640804.0,175464.0,0.025609756097561,22974.528914913106,23564.575185818656
2014-11-10,23083.628379487585,0.006341656757827983,389642.0,173826.0,0.006341656757827829,22807.24306923269,23494.56969605022
2014-11-11,23010.895403104798,-0.0031508467900748325,453308.0,171926.0,-0.003150846790074824,22739.965066078606,23392.74352911432
2014-11-12,23665.492190549896,0.028447254049782694,581378.0,181428.0,0.028447254049782655,23012.713727514067,23306.37311965976
2014-11-13,23720.041922836986,0.002305032654629274,375624.0,181026.0,0.0023050326546292244,23283.64406453996,23255.46003619181
2014-11-14,23520.02623778432,-0.00843234955921809,506378.0,173962.0,-0.0084323495592179,23400.01682675242,23187.272870832945
2014-11-17,23429.110017305833,-0.003865481252415926,478820.0,176658.0,-0.0038654812524160365,23469.11315431607,23138.178111774563
2014-11-18,22756.329985765038,-0.02871556072953046,495284.0,164510.0,-0.02871556072953041,23418.200070848117,23079.082568463546
2014-11-19,23119.994867678983,0.015980823012385136,417308.0,162130.0,0.015980823012385237,23309.10060627394,23160.907166894183
2014-11-20,23298.80379937023,0.007733952049497293,658538.0,167084.0,0.007733952049497006,23224.85298158059,23254.24852306045
2014-11-21,22655.091645281722,-0.02762854950115119,931492.0,184094.0,-0.027628549501151123,23051.866063080066,23225.941444916425
2014-11-24,22753.43655771191,0.004340962904498816,601324.0,167374.0,0.004340962904498813,22916.73137116128,23192.92226273886
2014-11-25,22968.007275741413,0.009430255402750491,548018.0,176146.0,0.009430255402750554,22959.066829156556,23188.63345000252
2014-11-26,22565.687179436096,-0.017516543402101986,644524.0,185878.0,-0.01751654340210196,22848.205291507977,23078.652948891136
2014-11-27,22887.54325648035,0.014263074484944533,713146.0,181658.0,0.01426307448494435,22765.953182930003,22995.40308225547
2014-11-28,22762.377004296475,-0.00546875,630614.0,172624.0,-0.0054687499999998,22787.410254732953,22919.638158906684
2014-12-01,22082.90306386971,-0.029850746268656716,597104.0,179918.0,-0.029850746268656914,22653.30355596451,22785.017463563076
2014-12-02,22440.52092725222,0.016194331983805668,464534.0,159460.0,0.01619433198380582,22547.80628626667,22753.436557711793
2014-12-03,22377.93780116028,-0.0027888446215139444,501140.0,174046.0,-0.002788844621514075,22510.25641061151,22679.230851059918
2014-12-04,22672.972538450846,0.013184178985217739,674948.0,172994.0,0.013184178985217843,22467.34226700561,22616.64772496798
2014-12-05,22556.746732851534,-0.005126182965299685,484082.0,190634.0,-0.005126182965299542,22426.21621271662,22606.813233724963
2014-12-08,21993.498598024085,-0.02497027348394768,642070.0,228160.0,-0.024970273483947758,22408.335319547496,22530.819437756178
2014-12-09,21966.6772582704,-0.0012195121951219512,571374.0,206708.0,-0.0012195121951218413,22313.566585751127,22430.686436009077
2014-12-10,21394.48867685839,-0.026048026048026047,876610.0,209926.0,-0.02604802604802614,22116.87676089075,22313.56658575131
2014-12-11,21296.1437644282,-0.00459674049310489,514862.0,208478.0,-0.004596740493104878,21841.51100608622,22154.426636546094
2014-12-12,21877.272792424774,0.0272879932829555,580344.0,190488.0,0.027287993282955503,21705.61621800087,22065.916215358924
2014-12-15,22270.65244214553,0.01798120147118921,535392.0,180942.0,0.01798120147118909,21761.046986825157,22084.691153186508
2014-12-16,22252.7715489764,-0.0008028904054596548,448664.0,175790.0,-0.0008028904054597774,21818.265844966358,22065.916215358924
2014-12-17,22243.83110239184,-0.0004017677782241864,627190.0,169788.0,-0.0004017677782242046,21988.134330073044,22052.505545482083
2014-12-18,22243.83110239184,0.0,543808.0,168234.0,0.0,22177.671797665775,22009.591401876183
2014-12-19,22225.950209222716,-0.0008038585209003215,385786.0,164682.0,-0.000803858520900258,22247.407281025364,21976.5117495133
2014-12-22,22136.54574337709,-0.004022526146419952,430948.0,169784.0,-0.004022526146419958,22220.585941271678,21990.816464048603
2014-12-23,21761.04698682546,-0.016962843295638127,439650.0,172066.0,-0.01696284329563813,22122.24102884149,21970.25343690411
2014-12-24,22029.260384362336,0.012325390304026294,394532.0,168632.0,0.01232539030402613,22079.32688523559,22033.730607654503
2014-12-25,22440.52092725222,0.018668831168831168,414992.0,174386.0,0.018668831168831224,22118.66485020767,22148.168323936905
2014-12-26,22386.878247744844,-0.002390438247011952,334496.0,171144.0,-0.0023904382470119057,22150.8504579121,22199.12886946891
2014-12-29,22726.615217958224,0.015175718849840255,453950.0,167796.0,0.015175718849840258,22268.86435282832,22244.72514705018
2014-12-30,23808.4092546903,0.04760031471282455,668084.0,201016.0,0.047600314712824554,22678.336806401294,22400.288917621572
2014-12-31,24300.133816841248,0.020653398422831395,610640.0,189650.0,0.020653398422831426,23132.511492897076,22605.919189066513
2015-01-05,23897.813720535927,-0.016556291390728478,459516.0,183484.0,-0.01655629139072856,23423.970051553817,22771.31745088092
2015-01-06,24362.716942933184,0.01945379723157501,658940.0,188338.0,0.01945379723157492,23819.137790591485,22984.994124251967
2015-01-07,23870.99238078224,-0.02018348623853211,647204.0,181178.0,-0.020183486238532056,24048.013223156286,23158.438787992483
2015-01-08,23602.77898324536,-0.011235955056179775,592762.0,185218.0,-0.011235955056179914,24006.887168867303,23342.611987634475
2015-01-09,23692.183449090986,0.003787878787878788,695478.0,181638.0,0.0037878787878786735,23885.29709531725,23508.90429410734
2015-01-12,23754.766575182926,0.0026415094339622643,563020.0,182754.0,0.0026415094339622414,23856.68766624665,23640.32885890041
2015-01-13,23102.113974509855,-0.027474595408355288,559164.0,183636.0,-0.027474595408355174,23604.567072561982,23711.85243157691
2015-01-14,22217.009762638154,-0.03831269349845201,793010.0,191250.0,-0.03831269349845201,23273.770548933167,23660.891886044905
2015-01-15,22574.627626020658,0.01609657947686117,523152.0,193388.0,0.01609657947686105,23068.14027748823,23537.51372317794
2015-01-16,22619.32985894347,0.0019801980198019802,587562.0,187658.0,0.001980198019801982,22853.569559458723,23369.433327388164
2015-01-19,22798.138790634723,0.007905138339920948,543434.0,183454.0,0.007905138339920903,22662.244002549083,23259.465834398045
2015-01-20,22664.032091866284,-0.0058823529411764705,440242.0,187296.0,-0.00588235294117645,22574.627626020367,23089.597349291354
2015-01-21,23218.339780109167,0.02445759368836292,679548.0,194262.0,0.024457593688362866,22774.893629514572,23024.332089224048
2015-01-22,23629.60032299905,0.01771274547554871,683898.0,190046.0,0.017712745475548797,22985.88816891025,23027.014223199418
2015-01-23,23584.898090076236,-0.0018917896329928112,529154.0,188226.0,-0.0018917896329928574,23179.001815136802,23016.28568729794
2015-01-26,23370.327372046733,-0.009097801364670205,667780.0,180394.0,-0.0090978013646702,23293.439531419204,22977.841766984322
2015-01-27,23817.349701274863,0.019127773527161437,618306.0,191416.0,0.01912777352716133,23524.10305330092,23049.36533966082
2015-01-28,23745.826128598364,-0.003003003003003003,584432.0,189116.0,-0.0030030030030029353,23629.600322998762,23202.246976256843
2015-01-29,23504.434070815172,-0.01016566265060241,426992.0,176252.0,-0.01016566265060248,23604.567072561986,23295.227620736292
2015-01-30,23021.64995524879,-0.020540129326740205,482776.0,174456.0,-0.020540129326740098,23491.917445596497,23335.459630366822
2015-02-02,23701.12389567555,0.029514563106796118,514914.0,189078.0,0.02951456310679612,23558.076750322256,23425.758140870905
2015-02-03,23745.826128598364,0.001886080724254998,452360.0,193652.0,0.0018860807242548905,23543.77203578696,23533.937544544115
2015-02-04,24139.20577831912,0.016566265060240965,669098.0,186778.0,0.016566265060240948,23622.44796573111,23626.02414436511
2015-02-05,23826.29014785943,-0.012962962962962963,479518.0,174930.0,-0.012962962962962954,23686.819181139963,23645.693126851147
2015-02-06,24577.287660962687,0.03151969981238274,518732.0,185254.0,0.03151969981238256,23997.94672228274,23744.93208393979
2015-02-09,24461.061855363376,-0.004728992360858494,468302.0,181632.0,-0.004728992360858331,24149.934314220307,23854.005532271454
2015-02-10,24246.491137333873,-0.008771929824561403,350566.0,171986.0,-0.00877192982456143,24250.06731596741,23896.919675877354
2015-02-11,24407.419175855997,0.00663716814159292,331666.0,178424.0,0.006637168141592875,24303.709995474783,23963.07898060312
2015-02-12,24353.776496348622,-0.002197802197802198,344582.0,167544.0,-0.00219780219780219,24409.20726517262,24048.013223156468
2015-02-13,24899.143738006944,0.022393538913362702,486006.0,170324.0,0.02239353891336271,24473.57848058147,24235.76260143228
2015-02-16,25194.17847529751,0.0118491921005386,384198.0,155830.0,0.011849192100538586,24620.2018045683,24385.068059394478
2015-02-17,24809.739272161318,-0.015259048970901348,331690.0,132162.0,-0.015259048970901357,24732.85143153379,24491.45937375077
2015-02-25,24818.67971874588,0.00036036036036036037,196478.0,139156.0,0.0003603603603603567,24815.10354011177,24559.406767793444
2015-02-26,25381.927853573325,0.022694524495677233,313800.0,157422.0,0.022694524495677104,25020.733811556707,24714.970538364832
2015-02-27,25203.118921882073,-0.007044734061289186,289830.0,150416.0,-0.007044734061289137,25081.528848331734,24777.55366445677
2015-03-02,24899.143738006944,-0.012061014544164597,398354.0,144794.0,-0.012061014544164528,25022.521900873624,24821.36185272113
2015-03-03,24232.034603894306,-0.02679245283018868,329946.0,182574.0,-0.026792452830188607,24906.980967220217,24819.91619937717
2015-03-04,24307.201830273196,0.0031019775106630476,353704.0,194532.0,0.003101977510663101,24804.685389525683,24809.894464818888
2015-03-05,24072.304247839165,-0.009663703131039814,366192.0,189844.0,-0.009663703131039925,24542.760668378854,24781.747239967943
2015-03-06,23865.594375297223,-0.00858704137392662,367544.0,197236.0,-0.008587041373926518,24275.255759061885,24678.39230369697
2015-03-09,24081.700151136527,0.00905511811023622,428198.0,195742.0,0.009055118110236071,24111.767041687803,24567.144471280877
2015-03-10,23470.966436808056,-0.02536090518923137,414842.0,208668.0,-0.025360905189231286,23959.55340827055,24433.26718774555
2015-03-11,23874.990278594585,0.01721377101681345,446474.0,196484.0,0.01721377101681343,23873.111097934823,24338.898243730422
2015-03-12,24175.65918411014,0.012593467138921684,358682.0,197518.0,0.012593467138921621,23893.78208518902,24218.2713767841
2015-03-13,23931.36569837875,-0.010104935872522347,363380.0,205068.0,-0.01010493587252237,23906.93634980532,24091.09605443377
2015-03-16,23640.092696160555,-0.012171181782489203,370350.0,212408.0,-0.012171181782489326,23818.614858810128,23965.19095024913
2015-03-17,23593.11317967375,-0.001987281399046105,403490.0,223090.0,-0.001987281399046026,23843.044207383267,23901.298807827072
2015-03-18,23480.362340105417,-0.0047789725209080045,381424.0,222378.0,-0.004778972520907976,23764.118619685432,23818.614858810295
2015-03-19,23564.92546978167,0.003601440576230492,329890.0,228938.0,0.0036014405762305746,23641.971876819734,23767.876981004545
2015-03-20,23602.50908297111,0.001594896331738437,389678.0,224660.0,0.0015948963317384823,23576.200553738207,23741.568451771935
2015-03-23,24410.556766544167,0.03423566878980892,587922.0,218798.0,0.03423566878980888,23730.293367814927,23774.4541133127
2015-03-24,24523.3076061125,0.004618937644341801,554488.0,225788.0,0.004618937644341736,23916.332253102675,23879.688230243144
2015-03-25,24297.805926975834,-0.009195402298850575,438542.0,225884.0,-0.009195402298850519,24079.820970476758,23921.969795081273
2015-03-26,24551.495316004584,0.010440835266821345,498130.0,237340.0,0.010440835266821269,24277.134939721345,23959.553408270716
2015-03-27,24081.700151136527,-0.019135093761959432,557798.0,227124.0,-0.019135093761959543,24372.973153354433,23974.58685354649
2015-03-30,23752.84353572889,-0.013655872024970737,410000.0,233920.0,-0.01365587202497065,24241.430507191377,23985.861937503323
2015-03-31,23564.92546978167,-0.007911392405063292,383832.0,234768.0,-0.007911392405063333,24049.75407992521,23983.043166514115
2015-04-01,23668.28040605264,0.0043859649122807015,327708.0,228208.0,0.004385964912280604,23923.848975740573,24001.83497310884
2015-04-02,23997.13702146028,0.013894402540690751,410134.0,225222.0,0.013894402540690853,23812.97731683171,24045.056128276698
2015-04-03,24006.532924757637,0.00039154267815191856,361444.0,220616.0,0.00039154267815177946,23797.94387155593,24085.45851245535
2015-04-07,24203.84689400222,0.00821917808219178,270574.0,225542.0,0.008219178082191858,23888.144543210597,24064.78752520115
