ts_code,symbol,exchange,name,fut_code,multiplier,trade_unit,per_unit,quote_unit,quote_unit_desc,d_mode_desc,list_date,delist_date,d_month,last_ddate
WH1611.ZCE,WH611,CZCE,强麦1611,WH,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2015-11-16,2016-11-14,201611,2016-11-16
CF0511.ZCE,CF511,CZCE,郑棉0511,CF,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2004-12-01,2005-11-14,200511,2005-11-16
SM1612.ZCE,SM612,CZCE,锰硅1612,SM,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2015-12-15,2016-12-14,201612,2016-12-16
WS0305.ZCE,WS305,CZCE,强麦0305,WS,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2003-03-28,2003-05-22,200305,2003-05-30
ZC1701.ZCE,ZC701,CZCE,动力煤1701,ZC,,吨,100.0,人民币元/吨,0.2人民币元/吨,实物交割,2016-01-11,2017-01-09,201701,2017-01-11
WS0701.ZCE,WS701,CZCE,强麦0701,WS,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2006-02-06,2007-01-23,200701,2007-01-31
PM1701.ZCE,PM701,CZCE,普麦1701,PM,,吨,50.0,人民币元/吨,1人民币元/吨,实物交割,2016-01-18,2017-01-16,201701,2017-01-18
RM1701.ZCE,RM701,CZCE,菜粕1701,RM,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-01-18,2017-01-16,201701,2017-01-18
JR1701.ZCE,JR701,CZCE,粳稻1701,JR,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2016-01-18,2017-01-16,201701,2017-01-18
MA1701.ZCE,MA701,CZCE,甲醇1701,MA,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-01-18,2017-01-16,201701,2017-01-18
SF1701.ZCE,SF701,CZCE,硅铁1701,SF,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2016-01-18,2017-01-16,201701,2017-01-18
SR0811.ZCE,SR811,CZCE,白糖0811,SR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2007-11-15,2008-11-14,200811,2008-11-18
ZC1702.ZCE,ZC702,CZCE,动力煤1702,ZC,,吨,100.0,人民币元/吨,0.2人民币元/吨,实物交割,2016-02-15,2017-02-09,201702,2017-02-13
MA1702.ZCE,MA702,CZCE,甲醇1702,MA,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-02-22,2017-02-16,201702,2017-02-20
TA1702.ZCE,TA702,CZCE,PTA1702,TA,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2016-02-22,2017-02-16,201702,2017-02-20
WS0803.ZCE,WS803,CZCE,强麦0803,WS,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2007-03-23,2008-03-21,200803,2008-03-31
WT0801.ZCE,WT801,CZCE,硬麦0801,WT,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2007-01-24,2008-01-23,200801,2008-01-31
SR0909.ZCE,SR909,CZCE,白糖0909,SR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2008-05-19,2009-09-14,200909,2009-09-16
FG1703.ZCE,FG703,CZCE,玻璃1703,FG,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2016-03-15,2017-03-14,201703,2017-03-16
WH1703.ZCE,WH703,CZCE,强麦1703,WH,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2016-03-15,2017-03-14,201703,2017-03-16
MA1703.ZCE,MA703,CZCE,甲醇1703,MA,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-03-15,2017-03-14,201703,2017-03-16
WS0505.ZCE,WS505,CZCE,强麦0505,WS,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2004-06-01,2005-05-23,200505,2005-05-31
SF1704.ZCE,SF704,CZCE,硅铁1704,SF,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2016-04-18,2017-04-18,201704,2017-04-20
ZC1705.ZCE,ZC705,CZCE,动力煤1705,ZC,,吨,100.0,人民币元/吨,0.2人民币元/吨,实物交割,2016-05-10,2017-05-08,201705,2017-05-10
WH1705.ZCE,WH705,CZCE,强麦1705,WH,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2016-05-17,2017-05-15,201705,2017-05-17
SF1705.ZCE,SF705,CZCE,硅铁1705,SF,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2016-05-17,2017-05-15,201705,2017-05-17
CF1705.ZCE,CF705,CZCE,郑棉1705,CF,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-05-17,2017-05-15,201705,2017-05-17
RI1705.ZCE,RI705,CZCE,早籼稻1705,RI,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2016-05-17,2017-05-15,201705,2017-05-17
PM1705.ZCE,PM705,CZCE,普麦1705,PM,,吨,50.0,人民币元/吨,1人民币元/吨,实物交割,2016-05-17,2017-05-15,201705,2017-05-17
MA1705.ZCE,MA705,CZCE,甲醇1705,MA,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-05-17,2017-05-15,201705,2017-05-17
SR1711.ZCE,SR711,CZCE,白糖1711,SR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-05-17,2017-11-14,201711,2017-11-16
TA1705.ZCE,TA705,CZCE,PTA1705,TA,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2016-05-17,2017-05-15,201705,2017-05-17
SF1706.ZCE,SF706,CZCE,硅铁1706,SF,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2016-06-17,2017-06-14,201706,2017-06-16
SM1706.ZCE,SM706,CZCE,锰硅1706,SM,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2016-06-17,2017-06-14,201706,2017-06-16
TA1706.ZCE,TA706,CZCE,PTA1706,TA,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2016-06-17,2017-06-14,201706,2017-06-16
SR0805.ZCE,SR805,CZCE,白糖0805,SR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2007-05-22,2008-05-16,200805,2008-05-20
WT0011.ZCE,WT011,CZCE,硬麦0011,WT,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,1999-12-01,2000-11-22,200011,2000-11-30
SM1707.ZCE,SM707,CZCE,锰硅1707,SM,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2016-07-15,2017-07-14,201707,2017-07-18
SF1707.ZCE,SF707,CZCE,硅铁1707,SF,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2016-07-15,2017-07-14,201707,2017-07-18
OI1707.ZCE,OI707,CZCE,菜油1707,OI,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-07-15,2017-07-14,201707,2017-07-18
LR1707.ZCE,LR707,CZCE,晚籼稻1707,LR,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2016-07-15,2017-07-14,201707,2017-07-18
TA1707.ZCE,TA707,CZCE,PTA1707,TA,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2016-07-15,2017-07-14,201707,2017-07-18
ER1001.ZCE,ER001,CZCE,早籼稻1001,ER,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-04-20,2010-01-21,201001,2010-01-25
ZC1708.ZCE,ZC708,CZCE,动力煤1708,ZC,,吨,100.0,人民币元/吨,0.2人民币元/吨,实物交割,2016-08-08,2017-08-07,201708,2017-08-09
WS0807.ZCE,WS807,CZCE,强麦0807,WS,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2007-07-24,2008-07-23,200807,2008-07-31
SM1708.ZCE,SM708,CZCE,锰硅1708,SM,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2016-08-15,2017-08-14,201708,2017-08-16
RS1708.ZCE,RS708,CZCE,菜籽1708,RS,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-08-15,2017-08-14,201708,2017-08-16
FG1708.ZCE,FG708,CZCE,玻璃1708,FG,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2016-08-15,2017-08-14,201708,2017-08-16
RS1709.ZCE,RS709,CZCE,菜籽1709,RS,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-09-19,2017-09-14,201709,2017-09-18
TA1709.ZCE,TA709,CZCE,PTA1709,TA,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2016-09-19,2017-09-14,201709,2017-09-18
RM1709.ZCE,RM709,CZCE,菜粕1709,RM,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-09-19,2017-09-14,201709,2017-09-18
RI1709.ZCE,RI709,CZCE,早籼稻1709,RI,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2016-09-19,2017-09-14,201709,2017-09-18
WH1709.ZCE,WH709,CZCE,强麦1709,WH,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2016-09-19,2017-09-14,201709,2017-09-18
JR1709.ZCE,JR709,CZCE,粳稻1709,JR,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2016-09-19,2017-09-14,201709,2017-09-18
CF1709.ZCE,CF709,CZCE,郑棉1709,CF,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-09-19,2017-09-14,201709,2017-09-18
MA1709.ZCE,MA709,CZCE,甲醇1709,MA,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-09-19,2017-09-14,201709,2017-09-18
SM1709.ZCE,SM709,CZCE,锰硅1709,SM,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2016-09-19,2017-09-14,201709,2017-09-18
TA0801.ZCE,TA801,CZCE,PTA0801,TA,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2007-03-15,2008-01-15,200801,2008-01-17
CF0605.ZCE,CF605,CZCE,郑棉0605,CF,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2005-06-01,2006-05-19,200605,2006-05-23
CF0704.ZCE,CF704,CZCE,郑棉0704,CF,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2006-05-08,2007-04-13,200704,2007-04-17
SF1710.ZCE,SF710,CZCE,硅铁1710,SF,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2016-10-24,2017-10-20,201710,2017-10-24
ZC1711.ZCE,ZC711,CZCE,动力煤1711,ZC,,吨,100.0,人民币元/吨,0.2人民币元/吨,实物交割,2016-11-08,2017-11-07,201711,2017-11-09
SR1805.ZCE,SR805,CZCE,白糖1805,SR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-11-15,2018-05-15,201805,2018-05-17
SM1711.ZCE,SM711,CZCE,锰硅1711,SM,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2016-11-15,2017-11-14,201711,2017-11-16
TA1711.ZCE,TA711,CZCE,PTA1711,TA,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2016-11-15,2017-11-14,201711,2017-11-16
RS1711.ZCE,RS711,CZCE,菜籽1711,RS,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-11-15,2017-11-14,201711,2017-11-16
WH1711.ZCE,WH711,CZCE,强麦1711,WH,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2016-11-15,2017-11-14,201711,2017-11-16
CF1711.ZCE,CF711,CZCE,郑棉1711,CF,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-11-15,2017-11-14,201711,2017-11-16
MA1711.ZCE,MA711,CZCE,甲醇1711,MA,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-11-15,2017-11-14,201711,2017-11-16
LR1711.ZCE,LR711,CZCE,晚籼稻1711,LR,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2016-11-15,2017-11-14,201711,2017-11-16
RI1711.ZCE,RI711,CZCE,早籼稻1711,RI,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2016-11-15,2017-11-14,201711,2017-11-16
FG1711.ZCE,FG711,CZCE,玻璃1711,FG,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2016-11-15,2017-11-14,201711,2017-11-16
TA1001.ZCE,TA001,CZCE,PTA1001,TA,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2009-01-19,2010-01-15,201001,2010-01-19
FG1712.ZCE,FG712,CZCE,玻璃1712,FG,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2016-12-15,2017-12-14,201712,2017-12-18
MA1712.ZCE,MA712,CZCE,甲醇1712,MA,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-12-15,2017-12-14,201712,2017-12-18
WS0801.ZCE,WS801,CZCE,强麦0801,WS,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2007-01-24,2008-01-23,200801,2008-01-31
CF0611.ZCE,CF611,CZCE,郑棉0611,CF,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2005-12-01,2006-11-14,200611,2006-11-16
CF0711.ZCE,CF711,CZCE,郑棉0711,CF,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2006-11-15,2007-11-14,200711,2007-11-16
ZC1802.ZCE,ZC802,CZCE,动力煤1802,ZC,,吨,100.0,人民币元/吨,0.2人民币元/吨,实物交割,2017-02-10,2018-02-07,201802,2018-02-09
FG1802.ZCE,FG802,CZCE,玻璃1802,FG,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2017-02-17,2018-02-14,201802,2018-02-23
MA1802.ZCE,MA802,CZCE,甲醇1802,MA,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-02-17,2018-02-14,201802,2018-02-23
SF1802.ZCE,SF802,CZCE,硅铁1802,SF,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2017-02-17,2018-02-14,201802,2018-02-23
SM1802.ZCE,SM802,CZCE,锰硅1802,SM,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2017-02-17,2018-02-14,201802,2018-02-23
TA1802.ZCE,TA802,CZCE,PTA1802,TA,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2017-02-17,2018-02-14,201802,2018-02-23
ZC1803.ZCE,ZC803,CZCE,动力煤1803,ZC,,吨,100.0,人民币元/吨,0.2人民币元/吨,实物交割,2017-03-08,2018-03-07,201803,2018-03-09
CF1803.ZCE,CF803,CZCE,郑棉1803,CF,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-16
FG1803.ZCE,FG803,CZCE,玻璃1803,FG,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-16
JR1803.ZCE,JR803,CZCE,粳稻1803,JR,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-16
LR1803.ZCE,LR803,CZCE,晚籼稻1803,LR,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-16
MA1803.ZCE,MA803,CZCE,甲醇1803,MA,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-16
OI1803.ZCE,OI803,CZCE,菜油1803,OI,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-16
PM1803.ZCE,PM803,CZCE,普麦1803,PM,,吨,50.0,人民币元/吨,1人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-16
RI1803.ZCE,RI803,CZCE,早籼稻1803,RI,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-16
RM1803.ZCE,RM803,CZCE,菜粕1803,RM,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-16
SF1803.ZCE,SF803,CZCE,硅铁1803,SF,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-16
SM1803.ZCE,SM803,CZCE,锰硅1803,SM,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-16
SR1809.ZCE,SR809,CZCE,白糖1809,SR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-03-15,2018-09-14,201809,2018-09-18
TA1803.ZCE,TA803,CZCE,PTA1803,TA,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-16
WH1803.ZCE,WH803,CZCE,强麦1803,WH,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-16
ZC1804.ZCE,ZC804,CZCE,动力煤1804,ZC,,吨,100.0,人民币元/吨,0.2人民币元/吨,实物交割,2017-04-12,2018-04-10,201804,2018-04-12
TA0902.ZCE,TA902,CZCE,PTA0902,TA,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2008-02-22,2009-02-13,200902,2009-02-17
ZC1806.ZCE,ZC806,CZCE,动力煤1806,ZC,,吨,100.0,人民币元/吨,0.2人民币元/吨,实物交割,2017-06-08,2018-06-07,201806,2018-06-11
TA1201.ZCE,TA201,CZCE,PTA1201,TA,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2011-01-18,2012-01-17,201201,2012-01-19
FG1806.ZCE,FG806,CZCE,玻璃1806,FG,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2017-06-15,2018-06-14,201806,2018-06-19
MA1806.ZCE,MA806,CZCE,甲醇1806,MA,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-06-15,2018-06-14,201806,2018-06-19
SF1806.ZCE,SF806,CZCE,硅铁1806,SF,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2017-06-15,2018-06-14,201806,2018-06-19
SM1806.ZCE,SM806,CZCE,锰硅1806,SM,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2017-06-15,2018-06-14,201806,2018-06-19
TA1806.ZCE,TA806,CZCE,PTA1806,TA,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2017-06-15,2018-06-14,201806,2018-06-19
ZC1807.ZCE,ZC807,CZCE,动力煤1807,ZC,,吨,100.0,人民币元/吨,0.2人民币元/吨,实物交割,2017-07-10,2018-07-06,201807,2018-07-10
SR0609.ZCE,SR609,CZCE,白糖0609,SR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2006-01-06,2006-09-14,200609,2006-09-18
ZC1808.ZCE,ZC808,CZCE,动力煤1808,ZC,,吨,100.0,人民币元/吨,0.2人民币元/吨,实物交割,2017-08-08,2018-08-07,201808,2018-08-09
CY1804.ZCE,CY804,CZCE,棉纱1804,CY,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-08-18,2018-04-17,201804,2018-04-19
CY1805.ZCE,CY805,CZCE,棉纱1805,CY,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-08-18,2018-05-15,201805,2018-05-17
CY1806.ZCE,CY806,CZCE,棉纱1806,CY,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-08-18,2018-06-14,201806,2018-06-21
CY1807.ZCE,CY807,CZCE,棉纱1807,CY,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-08-18,2018-07-13,201807,2018-07-17
CY1808.ZCE,CY808,CZCE,棉纱1808,CY,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-08-18,2018-08-14,201808,2018-08-16
CY1803.ZCE,CY803,CZCE,棉纱1803,CY,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-08-18,2018-03-14,201803,2018-03-16
WT9903.ZCE,WT903,CZCE,硬麦9903,WT,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,1999-01-04,1999-03-23,199903,1999-03-31
WS0709.ZCE,WS709,CZCE,强麦0709,WS,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2006-09-22,2007-09-20,200709,2007-09-28
TA1808.ZCE,TA808,CZCE,PTA1808,TA,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2017-08-15,2018-08-14,201808,2018-08-16
MA1808.ZCE,MA808,CZCE,甲醇1808,MA,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-08-15,2018-08-14,201808,2018-08-16
RS1808.ZCE,RS808,CZCE,菜籽1808,RS,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-08-15,2018-08-14,201808,2018-08-16
SF1808.ZCE,SF808,CZCE,硅铁1808,SF,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2017-08-15,2018-08-14,201808,2018-08-16
SM1808.ZCE,SM808,CZCE,锰硅1808,SM,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2017-08-15,2018-08-14,201808,2018-08-16
FG1808.ZCE,FG808,CZCE,玻璃1808,FG,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2017-08-15,2018-08-14,201808,2018-08-16
RM1808.ZCE,RM808,CZCE,菜粕1808,RM,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-08-15,2018-08-14,201808,2018-08-16
ZC1809.ZCE,ZC809,CZCE,动力煤1809,ZC,,吨,100.0,人民币元/吨,0.2人民币元/吨,实物交割,2017-09-08,2018-09-07,201809,2018-09-11
SR1903.ZCE,SR903,CZCE,白糖1903,SR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-09-15,2019-03-14,201903,2019-03-18
CY1809.ZCE,CY809,CZCE,棉纱1809,CY,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-09-15,2018-09-14,201809,2018-09-18
CF0703.ZCE,CF703,CZCE,郑棉0703,CF,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2006-04-03,2007-03-14,200703,2007-03-16
ZC1810.ZCE,ZC810,CZCE,动力煤1810,ZC,,吨,100.0,人民币元/吨,0.2人民币元/吨,实物交割,2017-10-16,2018-10-12,201810,2018-10-16
FG1810.ZCE,FG810,CZCE,玻璃1810,FG,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2017-10-23,2018-10-19,201810,2018-10-23
MA1810.ZCE,MA810,CZCE,甲醇1810,MA,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-10-23,2018-10-19,201810,2018-10-23
SF1810.ZCE,SF810,CZCE,硅铁1810,SF,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2017-10-23,2018-10-19,201810,2018-10-23
SM1810.ZCE,SM810,CZCE,锰硅1810,SM,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2017-10-23,2018-10-19,201810,2018-10-23
TA1810.ZCE,TA810,CZCE,PTA1810,TA,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2017-10-23,2018-10-19,201810,2018-10-23
ZC1811.ZCE,ZC811,CZCE,动力煤1811,ZC,,吨,100.0,人民币元/吨,0.2人民币元/吨,实物交割,2017-11-08,2018-11-07,201811,2018-11-09
ZC1812.ZCE,ZC812,CZCE,动力煤1812,ZC,,吨,100.0,人民币元/吨,0.2人民币元/吨,实物交割,2017-12-08,2018-12-07,201812,2018-12-11
AP1805.ZCE,AP805,CZCE,苹果1805,AP,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-12-22,2018-05-15,201805,2018-05-17
AP1807.ZCE,AP807,CZCE,苹果1807,AP,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-12-22,2018-07-13,201807,2018-07-17
AP1810.ZCE,AP810,CZCE,苹果1810,AP,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-12-22,2018-10-19,201810,2018-10-23
AP1811.ZCE,AP811,CZCE,苹果1811,AP,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-12-22,2018-11-14,201811,2018-11-16
AP1812.ZCE,AP812,CZCE,苹果1812,AP,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-12-22,2018-12-14,201812,2018-12-18
OI1901.ZCE,OI901,CZCE,菜油1901,OI,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-17
WH1901.ZCE,WH901,CZCE,强麦1901,WH,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-17
CF1901.ZCE,CF901,CZCE,郑棉1901,CF,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-17
PM1901.ZCE,PM901,CZCE,普麦1901,PM,,吨,50.0,人民币元/吨,1人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-17
LR1901.ZCE,LR901,CZCE,晚籼稻1901,LR,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-17
JR1901.ZCE,JR901,CZCE,粳稻1901,JR,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-17
RI1901.ZCE,RI901,CZCE,早籼稻1901,RI,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-17
RM1901.ZCE,RM901,CZCE,菜粕1901,RM,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-17
CY1901.ZCE,CY901,CZCE,棉纱1901,CY,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-17
TA1901.ZCE,TA901,CZCE,PTA1901,TA,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-17
SF1901.ZCE,SF901,CZCE,硅铁1901,SF,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-17
MA1901.ZCE,MA901,CZCE,甲醇1901,MA,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-17
SM1901.ZCE,SM901,CZCE,锰硅1901,SM,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-17
FG1901.ZCE,FG901,CZCE,玻璃1901,FG,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-17
SR1907.ZCE,SR907,CZCE,白糖1907,SR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-01-16,2019-07-12,201907,2019-07-16
TA0812.ZCE,TA812,CZCE,PTA0812,TA,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2007-12-17,2008-12-12,200812,2008-12-16
CF1201.ZCE,CF201,CZCE,郑棉1201,CF,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2011-01-18,2012-01-17,201201,2012-01-19
ZC1903.ZCE,ZC903,CZCE,动力煤1903,ZC,,吨,100.0,人民币元/吨,0.2人民币元/吨,实物交割,2018-03-08,2019-03-07,201903,2019-03-11
WT0611.ZCE,WT611,CZCE,硬麦0611,WT,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2005-12-01,2006-11-22,200611,2006-11-30
WT0311.ZCE,WT311,CZCE,硬麦0311,WT,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2002-08-01,2003-11-20,200311,2003-11-28
RO1005.ZCE,RO005,CZCE,菜油1005,RO,,吨,5.0,人民币元/吨,2人民币元/吨,实物交割,2009-05-18,2010-05-17,201005,2010-05-19
SR1011.ZCE,SR011,CZCE,白糖1011,SR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-05-18,2010-11-12,201011,2010-11-16
PM1905.ZCE,PM905,CZCE,普麦1905,PM,,吨,50.0,人民币元/吨,1人民币元/吨,实物交割,2018-05-16,2019-05-17,201905,2019-05-21
WH1905.ZCE,WH905,CZCE,强麦1905,WH,,吨,20.0,人民币元/吨,1人民币元/吨,实物交割,2018-05-16,2019-05-17,201905,2019-05-21
